2021-11-11 20:15:05 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00100 | Loss 48.7352 | F1 0.3342 0.2506 0.5016 | Speed (samples/sec) 6538.5503|19615.6510 | Load 4.1260| train 11.1725 | GPU 2509.9 MB
2021-11-11 20:15:09 - main_link_prediction.py[line:212] - INFO: - 1983586
2021-11-11 20:15:25 - main_link_prediction.py[line:212] - INFO: - 1980528
2021-11-11 20:15:40 - main_link_prediction.py[line:212] - INFO: - 1982265
2021-11-11 20:15:55 - main_link_prediction.py[line:212] - INFO: - 1982189
2021-11-11 20:16:11 - main_link_prediction.py[line:212] - INFO: - 1980186
2021-11-11 20:16:26 - main_link_prediction.py[line:212] - INFO: - 1981452
2021-11-11 20:16:41 - main_link_prediction.py[line:212] - INFO: - 1981083
2021-11-11 20:16:57 - main_link_prediction.py[line:212] - INFO: - 1980450
2021-11-11 20:17:12 - main_link_prediction.py[line:212] - INFO: - 1982696
2021-11-11 20:17:27 - main_link_prediction.py[line:212] - INFO: - 1981686
2021-11-11 20:17:42 - main_link_prediction.py[line:212] - INFO: - 1978347
2021-11-11 20:17:58 - main_link_prediction.py[line:212] - INFO: - 1981459
2021-11-11 20:18:13 - main_link_prediction.py[line:212] - INFO: - 1984002
2021-11-11 20:18:28 - main_link_prediction.py[line:212] - INFO: - 1981292
2021-11-11 20:18:43 - main_link_prediction.py[line:212] - INFO: - 1981592
2021-11-11 20:18:58 - main_link_prediction.py[line:212] - INFO: - 1983073
2021-11-11 20:19:13 - main_link_prediction.py[line:212] - INFO: - 1981818
2021-11-11 20:19:29 - main_link_prediction.py[line:212] - INFO: - 1981001
2021-11-11 20:19:44 - main_link_prediction.py[line:212] - INFO: - 1980477
2021-11-11 20:19:59 - main_link_prediction.py[line:212] - INFO: - 1981627
2021-11-11 20:20:11 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00120 | Loss 52.5159 | F1 0.3345 0.2508 0.5022 | Speed (samples/sec) 6539.7513|19619.2540 | Load 4.1271| train 11.1686 | GPU 2509.9 MB
2021-11-11 20:20:15 - main_link_prediction.py[line:212] - INFO: - 1981282
2021-11-11 20:20:30 - main_link_prediction.py[line:212] - INFO: - 1982329
2021-11-11 20:20:45 - main_link_prediction.py[line:212] - INFO: - 1983828
2021-11-11 20:21:01 - main_link_prediction.py[line:212] - INFO: - 1981203
2021-11-11 20:21:16 - main_link_prediction.py[line:212] - INFO: - 1983173
2021-11-11 20:21:31 - main_link_prediction.py[line:212] - INFO: - 1980328
2021-11-11 20:21:46 - main_link_prediction.py[line:212] - INFO: - 1983639
2021-11-11 20:22:02 - main_link_prediction.py[line:212] - INFO: - 1982193
2021-11-11 20:22:17 - main_link_prediction.py[line:212] - INFO: - 1981621
2021-11-11 20:22:32 - main_link_prediction.py[line:212] - INFO: - 1981740
2021-11-11 20:22:48 - main_link_prediction.py[line:212] - INFO: - 1982915
2021-11-11 20:23:03 - main_link_prediction.py[line:212] - INFO: - 1980631
2021-11-11 20:23:18 - main_link_prediction.py[line:212] - INFO: - 1980365
2021-11-11 20:23:34 - main_link_prediction.py[line:212] - INFO: - 1980662
2021-11-11 20:23:49 - main_link_prediction.py[line:212] - INFO: - 1982278
2021-11-11 20:24:04 - main_link_prediction.py[line:212] - INFO: - 1981122
2021-11-11 20:24:20 - main_link_prediction.py[line:212] - INFO: - 1982831
2021-11-11 20:24:35 - main_link_prediction.py[line:212] - INFO: - 1981552
2021-11-11 20:24:50 - main_link_prediction.py[line:212] - INFO: - 1980727
2021-11-11 20:25:06 - main_link_prediction.py[line:212] - INFO: - 1980111
2021-11-11 20:25:17 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00140 | Loss 57.9478 | F1 0.3349 0.2511 0.5030 | Speed (samples/sec) 6539.9606|19619.8819 | Load 4.1343| train 11.1607 | GPU 2509.9 MB
2021-11-11 20:25:21 - main_link_prediction.py[line:212] - INFO: - 1980472
2021-11-11 20:25:36 - main_link_prediction.py[line:212] - INFO: - 1978632
2021-11-11 20:25:51 - main_link_prediction.py[line:212] - INFO: - 1980959
2021-11-11 20:26:07 - main_link_prediction.py[line:212] - INFO: - 1978718
2021-11-11 20:26:22 - main_link_prediction.py[line:212] - INFO: - 1981756
2021-11-11 20:26:37 - main_link_prediction.py[line:212] - INFO: - 1980618
2021-11-11 20:26:53 - main_link_prediction.py[line:212] - INFO: - 1981136
